NO,GOVNO,정류장아이디,반대편정류장아이디,목적지방향성사용여부,정류장명(국문),정류장명(영문),경도(X),위도(Y),방향(Degree),주소(국문),주소(영문),구분,사용여부,등록일자,
5180,6,미원낭성186,미원낭성183,Y,계원리[계원리방면],Gyewon-ri (to Gyewon-ri),127.748632,36.601844,220,충청북도 청주시 상당구 미원면 계원리 494-2,"494-2, Gyewon-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5181,6,미원낭성187,미원낭성182,Y,계원리마을회관[계원리방면],Gyewon-ri Village Hall (to Gyewon-ri),127.750076,36.603991,190,충청북도 청주시 상당구 미원면 계원리 657-6,"657-6, Gyewon-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5182,6,미원낭성188,미원낭성181,Y,계원리계당[계원리마을회관방면],Gyewon-ri Gyedang (to Gyewon-ri Village Hall),127.75069,36.605934,215,충청북도 청주시 상당구 미원면 계원리 657,"657, Gyewon-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5183,6,미원낭성189,미원낭성180,Y,계원[계원리계당방면],Gyewon (to Gyewon-ri Gyedang),127.753004,36.608559,200,충청북도 청주시 상당구 미원면 계원리 667-4,"667-4, Gyewon-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5184,6,미원낭성190,미원낭성186,Y,계원리[계원리방면],Gyewon-ri (to Gyewon-ri),127.746591,36.597724,10,충청북도 청주시 상당구 미원면 계원리 526-5,"526-5, Gyewon-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5185,6,미원낭성191,미원낭성193,Y,금관3리객골,Geumgwan3-ri gaekgol,127.722036,36.610199,220,충청북도 청주시 상당구 미원면 금관리 451-5,"451-5, Geumgwan-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5186,6,미원낭성192,미원낭성194,Y,금관리[금관초등학교방면],Geumgwan-ri (to Geumgwan Elementary School),127.72329,36.615716,340,충청북도 청주시 상당구 미원면 금관리 654,"654, Geumgwan-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5187,6,미원낭성193,미원낭성191,Y,금관3리객골[금관리방면],Geumgwan3-ri gaekgol (to geumgwan-ri),127.722348,36.610301,40,충청북도 청주시 상당구 미원면 금관리 산100-1,"San 100-1, Geumgwan-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5188,6,미원낭성194,미원낭성192,Y,금관리[금관3리객골방면],Geumgwan-ri (to Geumgwan3-ri gaekgol),127.722977,36.616129,160,충청북도 청주시 상당구 미원면 금관리 426-1,"426-1, Geumgwan-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5189,6,미원낭성195,미원낭성201,Y,금관초등학교[금관초등학교방면],Geumgwan Elementary School,127.723743,36.620545,245,충청북도 청주시 상당구 미원면 금관리 327-5,"327-5, Geumgwan-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5190,6,미원낭성196,미원낭성200,Y,금관1리[금관초등학교방면],Geumgwan 1-ri (to Geumgwan Elementary School),127.724364,36.624693,200,충청북도 청주시 상당구 미원면 금관리 646,"646, Geumgwan-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5191,6,미원낭성197,미원낭성199,Y,금관2리[금관1리방면],Geumgwan 2-ri (to Geumgwan 1-ri),127.725629,36.637935,170,충청북도 청주시 상당구 미원면 금관리 22-1,"22-1, Geumgwan-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5192,6,미원낭성198,,Y,금관2리종점(장선이),Geumgwan 2-ri terminal point (Jangseon-i),127.724268,36.643038,5,충청북도 청주시 상당구 미원면 금관리 69-3,"69-3, Geumgwan-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5193,6,미원낭성199,미원낭성197,Y,금관2리[금관2리종점(장선이)방면],Geumgwan 2-ri (to Geumgwan 2-ri terminal),127.725758,36.638025,5,충청북도 청주시 상당구 미원면 금관리 236-10,"236-10, Geumgwan-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5194,6,미원낭성200,미원낭성196,Y,금관1리[금관2리방면],Geumgwan 1-ri (to Geumgwan 2-ri),127.724471,36.624539,5,충청북도 청주시 상당구 미원면 금관리 626-1,"626-1, Geumgwan-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5195,6,미원낭성201,미원낭성195,Y,금관초등학교[금관1리방면],Geumgwan Elementary School (to Geumgwan 1-ri),127.723604,36.620388,55,충청북도 청주시 상당구 미원면 금관리 327-5,"327-5, Geumgwan-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5196,6,미원낭성202,미원낭성203,Y,금관초등학교[금관리방면],Geumgwan Elementary School (to Geumgwan-ri),127.722845,36.619886,200,충청북도 청주시 상당구 미원면 금관리 309-4,"309-4, Geumgwan-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5197,6,미원낭성203,미원낭성202,Y,금관초등학교[금관초등학교방면],Geumgwan Elementary School,127.722872,36.619699,10,충청북도 청주시 상당구 미원면 금관리 327-5,"327-5, Geumgwan-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5198,6,미원낭성204,미원낭성205,Y,성대2구[청석굴방면],Seongdae 2-gu (to Cheongseokgul),127.671811,36.615743,115,충청북도 청주시 상당구 미원면 성대리 595,"595 Seongdae-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5199,6,미원낭성205,미원낭성204,Y,성대2구[성대리방면],Seongdae 2-gu (to Seongdaeri),127.671886,36.616006,290,충청북도 청주시 상당구 미원면 성대리 산2-4,"San 2-4, Seongdae-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5200,6,미원낭성206,미원낭성213,Y,어암1리마을회관[어암리방면],Eoam 1-ri Village Hall (to Eoam-ri),127.738873,36.620118,215,충청북도 청주시 상당구 미원면 어암리 267-5,"267-5, Eoam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5201,6,미원낭성207,미원낭성217,Y,어암리[금관초등학교방면],Eoam-ri (to Geumgwan Elementary School),127.734705,36.61483,315,충청북도 청주시 상당구 미원면 어암리 222-2,"222-2, Eoam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5202,6,미원낭성208,미원낭성215,Y,어암1리(가마소뿔)[어암리방면],Eoam 1-ri (Gamasoppul) (to Eoam-ri),127.742627,36.610757,280,충청북도 청주시 상당구 미원면 어암리 68-1,"68-1, Eoam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5203,6,미원낭성209,미원낭성214,Y,어암리계원교[어암1리(가마소뿔)방면],Eoam-ri Gyewongyo Bridge (to Eoam 1-ri),127.7532,36.60993,260,충청북도 청주시 상당구 미원면 어암리 555,"555 Eoam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5204,6,미원낭성210,미원낭성212,Y,어암리쇠바우마을[어암1리마을회관방면],Eoam-ri Soebau Village (to Eoam-ri Village),127.74276,36.623166,210,충청북도 청주시 상당구 미원면 어암리 564,"564 Eoam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5205,6,미원낭성211,,Y,쇠바위종점,Soebawi Terminus,127.746033,36.62699,130,충청북도 청주시 상당구 미원면 어암리 387-1,"387-1, Eoam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5206,6,미원낭성212,미원낭성210,Y,어암리쇠바우마을[쇠바위종점방면],Eoamri Soebau Village (to Soebawi Terminus),127.7429,36.62317,45,충청북도 청주시 상당구 미원면 어암리 303-7,"303-7, Eoam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5207,6,미원낭성213,미원낭성206,Y,어암1리마을회관[어암리쇠바우마을방면],Eoam 1-ri Village Hall (Eoam-ri Soebau),127.739292,36.620496,45,충청북도 청주시 상당구 미원면 어암리 264,"264 Eoam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5208,6,미원낭성214,미원낭성209,Y,어암리계원교[계원방면],Eoam-ri Gyewongyo Bridge (to Gyewon),127.7531,36.6098,65,충청북도 청주시 상당구 미원면 어암리 555,"555 Eoam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5209,6,미원낭성215,미원낭성208,Y,어암1리(가마소뿔)[어암리계원교방면],Eoam 1-ri (Gamasoppul),127.74239,36.610715,100,충청북도 청주시 상당구 미원면 어암리 68-1,"68-1, Eoam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5210,6,미원낭성216,미원낭성218,Y,어암리[어암1리(가마소뿔)방면],Eoam-ri (to Eoam 1-ri (Gamasoppul)),127.7394,36.61143,110,충청북도 청주시 상당구 미원면 어암리 95-4,"95-4, Eoam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5211,6,미원낭성217,미원낭성207,Y,어암리[어암리방면],Eoam-ri (to Eoam-ri),127.73372,36.615488,135,충청북도 청주시 상당구 미원면 어암리 555,"555 Eoam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5212,6,미원낭성218,미원낭성216,Y,어암리[어암리방면],Eoam-ri (to Eoam-ri),127.7394,36.6115,290,충청북도 청주시 상당구 미원면 어암리 산11-1,"San 11-1, Eoam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5213,6,미원낭성219,미원낭성222,Y,옥화리[기공수련원방면],Okhwa-ri (to Gigong Training Center),127.698955,36.614818,160,충청북도 청주시 상당구 미원면 옥화리 92-3,"92-3, Okhwa-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5214,6,미원낭성220,미원낭성221,Y,옥화[옥화리방면],Okhwa (to Okhwa-ri),127.699064,36.619814,210,충청북도 청주시 상당구 미원면 옥화리 227-2,"227-2, Okhwa-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5215,6,미원낭성221,미원낭성220,Y,옥화[월용방면],Okhwa (to Wolyong),127.699353,36.620004,35,충청북도 청주시 상당구 미원면 옥화리 227-2,"227-2, Okhwa-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5216,6,미원낭성222,미원낭성219,Y,옥화리[옥화방면],Okhwa-ri (to Okhwa),127.699162,36.614709,340,충청북도 청주시 상당구 미원면 옥화리 109-1,"109-1 Okhwa-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5217,6,미원낭성223,미원낭성224,Y,운암리,Unam-ri,127.684097,36.607738,0,충북 청주시 상당구 미원면 운암리 258-11,"258-11, Unam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5218,6,미원낭성224,미원낭성223,Y,운암리,Unam-ri,127.683953,36.608057,180,충북 청주시 상당구 미원면 운암리 655,"655 Unam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5219,6,미원낭성225,미원낭성226,Y,운암2리,Unam 2-ri,127.680025,36.612099,285,충북 청주시 상당구 미원면 운암리 224-21,"224-21, Unam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5220,6,미원낭성226,미원낭성225,Y,운암2리,Unam 2-ri,127.67998,36.611997,110,충북 청주시 상당구 미원면 운암리 224-20,"224-20, Unam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5221,6,미원낭성227,,Y,운암휴게소,Unam Rest Area,127.682,36.60127,200,충청북도 청주시 상당구 미원면 운암리 556-3,"556-3, Unam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5222,6,미원낭성228,미원낭성233,Y,운암1리[운암리방면],Unam 1-ri (to Unam-ri),127.6874,36.60012,245,충청북도 청주시 상당구 미원면 운암리 364-8,"364-8, Unam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5223,6,미원낭성229,미원낭성232,Y,운암[운암1리방면],Unam (to Unam 1-ri),127.690984,36.602071,235,충청북도 청주시 상당구 미원면 운암리 90-3,"90-3, Unam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5224,6,미원낭성230,미원낭성231,Y,기공수련원[운암방면],Gigong Training Center (to Unam),127.6947,36.60835,200,충청북도 청주시 상당구 미원면 운암리 16-10,"16-10 Unam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5225,6,미원낭성231,미원낭성230,Y,기공수련원[옥화리방면],Gigong Training Center (to Okhwa-ri),127.694632,36.607902,20,충청북도 청주시 상당구 미원면 운암리 산5-1,"San 5-1, Unam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5226,6,미원낭성232,미원낭성229,Y,운암,Unam,127.6905,36.60167,55,충청북도 청주시 상당구 미원면 운암리 632,"632 Unam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5227,6,미원낭성233,미원낭성228,Y,운암1리[운암방면],Unam 1-ri (to Unam),127.6869,36.5999,70,충청북도 청주시 상당구 미원면 운암리 364-8,"364-8, Unam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5228,6,미원낭성234,,Y,운암리[운암휴게소방면],Unam-ri (to Unam Rest Area),127.683815,36.600331,285,충청북도 청주시 상당구 미원면 운암리 383-1,"383-1, Unam-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5229,6,미원낭성235,,N,월용리종점,Wolyong-ri last stop,127.714859,36.630714,20,충청북도 청주시 상당구 미원면 월용리 349,"349 Wolyong-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5230,6,미원낭성236,,Y,월용2리[월용리종점방면],Wolyong 2-ri (to Wolyong-ri last stop),127.7141,36.62667,265,충청북도 청주시 상당구 미원면 월용리 327-2,"327-2, Wolyong-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5231,6,미원낭성237,미원낭성240,Y,월용[옥화방면],Wolyong (to Okhwa),127.706,36.62473,230,충청북도 청주시 상당구 미원면 월용리 산52-3,"San 52-3, Wolyong-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5232,6,미원낭성238,미원낭성239,Y,월용2리[월용방면],Wolyong 2-ri (to Wolyong),127.7137,36.6267,245,충청북도 청주시 상당구 미원면 월용리 317-2,"317-2, Wolyong-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5233,6,미원낭성239,미원낭성238,Y,월용2리[금관초등학교방면],Wolyong 2-ri (to Geumgwan Elementary School),127.713964,36.626576,95,충청북도 청주시 상당구 미원면 월용리 317-2,"317-2, Wolyong-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5234,6,미원낭성240,미원낭성237,Y,월용[월용2리방면],Wolyong (to Wolyong 2-ri),127.7057,36.6244,60,충청북도 청주시 상당구 미원면 월용리 산52-3,"San 52-3, Wolyong-ri, Miwon-myeon, Sangdang-gu",기존정류장,,2023-09-01,미원낭성
5236,6,미원낭성242,,N,금관2구노인정,Geumgwan 2-gu senior citizen center,127.725071,36.6382,30,충북 청주시 상당구 미원면 금관로 181-24,"181-24, Geumgwan-ro, Miwon-myeon, Sangdang-gu",가상정류장,,2023-09-01,미원낭성
5237,6,미원낭성243,,N,월용1리경로당,Wolyong 1-ri senior citizen center,127.710162,36.624918,260,충북 청주시 상당구 미원면 월용길 9-22,"9-22 Wolyong-gil, Miwon-myeon, Sangdang-gu",가상정류장,,2023-09-01,미원낭성
5239,6,미원낭성245,,N,운암1구대전경로당,Unam 1-gu Daejeon senior citizen center,127.679381,36.599812,130,충북 청주시 상당구 미원면 운암길 19-2,"19-2, Unam-gil, Miwon-myeon, Sangdang-gu",가상정류장,,2023-09-01,미원낭성
5240,6,미원낭성246,,N,서실경로당,Seosil Senior Citizens’ Hall,127.637928,36.649813,65,충청북도 청주시 상당구 수산길 142,"142 Susan-gil, Sangdang-gu",기존정류장,null,2023-09-08,미원낭성
5241,6,미원낭성247,미원낭성248,N,소바우[쇠바위종점방면],Sobau [to Soebawi Terminus],127.74694,36.624325,25,충북 청주시 상당구 미원면 어암리 산 25-1,"San 25-1, Eoam-ri, Miwon-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-09-12,미원낭성
5242,6,미원낭성248,미원낭성247,N,소바우[어암리쇠바우마을방면],Sobau [to Eoamri Sobau Village],127.746814,36.624404,260,충북 청주시 상당구 미원면 어암리 374-11,"374-11 Eoam-ri, Miwon-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-09-12,미원낭성
8098,6,미원낭성249,미원낭성250,Y,구방리(방촌)[구방2리방면],Gubang-ri (Bangchon) [to Gubang 2-ri],127.71171,36.673391,318,충북 청주시 상당구 미원면 구방리 105-7,"105-7, Gubang-ri, Miwon-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-10-20,미원낭성
8099,6,미원낭성250,미원낭성249,Y,구방리(GS칼텍스맞은편),Gubang-ri (opposite GS Caltex),127.71122,36.67365,138,충북 청주시 상당구 미원면 구방리 107,"107, Gubang-ri, Miwon-myeon, Sangdang-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-10-20,미원낭성
1,1,오송1,,N,상봉2리회관,Sangbong 2-ri Village hall,127.28655,36.639568,328,충청북도 청주시 흥덕구 오송읍 상봉모시울길 21-4,"21-4, Sangbongmosiul-gil, Osongeup, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,null,2022-10-20,오송
2,1,오송2,,N,공북2리마을회관,Gongbuk 2-ri Village Hall,127.309674,36.643669,321,충청북도 청주시 흥덕구 오송읍 공북리 264-6,"264-6, Gongbuk-ri, Osong-eup, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,,2022-10-20,오송
3,1,오송3,,Y,오송호반베르디움아파트 경로당,Osong Hoban Verdium apt. senior citizen,127.32492,36.627717,15,충청북도 청주시 흥덕구 오송읍 연제리 888,"888 Yeonje-ri, Osong-eup, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,null,2022-10-20,오송
4,1,오송4,,N,정중1리경로당,Jeongjung 1-ri senior citizen,127.300282,36.622055,97,충청북도 청주시 흥덕구 오송읍 정중리 206-3,"206-3, Jeongjung-ri, Osongeup, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,null,2022-10-20,오송
5,1,오송5,,N,오송읍분회 앞(오송2리경로회관),Osong-eup Branch(Osong 2-ri senior citizen center),127.325833,36.612035,133,충청북도 청주시 흥덕구 오송읍 오송리 64-2,"64-2, Osong-ri, Osongeup, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,null,2022-10-20,오송
6,1,오송6,,N,한국유기질비료산업협동조합 앞(연제2구마을회관),KOFIC(Yeonje 2-gu Village Hall),127.321997,36.625369,316,충청북도 청주시 흥덕구 오송읍 연제리 540-19,"540-19, Yeonje-ri, Osongeup, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,null,2022-10-20,오송
7,1,오송7,,Y,문도공회관 앞(오송3구마을회관),mundogong hall(Osong 3-gu Village Hall),127.327693,36.610874,55,충청북도 청주시 흥덕구 오송읍 오송리 250-25,"250-25, Osong-ri, Osongeup, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,null,2022-10-20,오송
